0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.11	3.83731e+07
0.12	3.83726e+07
0.12	3.83726e+07
0.12	3.83727e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.12	3.83728e+07
0.13	3.83723e+07
0.13	3.83723e+07
0.13	3.83723e+07
0.13	3.83724e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.13	3.83725e+07
0.14	3.8372e+07
0.14	3.8372e+07
0.14	3.8372e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.14	3.83721e+07
0.15	3.83717e+07
0.15	3.83717e+07
0.15	3.83717e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.15	3.83718e+07
0.16	3.83713e+07
0.16	3.83713e+07
0.16	3.83714e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.16	3.83715e+07
0.17	3.8371e+07
0.17	3.8371e+07
0.17	3.83711e+07
0.17	3.83711e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.17	3.83712e+07
0.18	3.83707e+07
0.18	3.83707e+07
0.18	3.83707e+07
0.18	3.83708e+07
0.18	3.83709e+07
0.18	3.83709e+07
0.18	3.83709e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.18	3.83708e+07
0.19	3.83704e+07
0.19	3.83704e+07
0.19	3.83704e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.19	3.83705e+07
0.2	3.837e+07
0.2	3.837e+07
0.2	3.83701e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.2	3.83702e+07
0.21	3.83697e+07
0.21	3.83697e+07
0.21	3.83698e+07
0.21	3.83698e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.21	3.83699e+07
0.22	3.83694e+07
0.22	3.83694e+07
0.22	3.83694e+07
0.22	3.83695e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.22	3.83696e+07
0.23	3.83691e+07
0.23	3.83691e+07
0.23	3.83691e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.23	3.83692e+07
0.24	3.83687e+07
0.24	3.83687e+07
0.24	3.83688e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.24	3.83689e+07
0.25	3.83684e+07
0.25	3.83684e+07
0.25	3.83685e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.25	3.83686e+07
0.26	3.83681e+07
0.26	3.83681e+07
0.26	3.83682e+07
0.26	3.83682e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.26	3.83683e+07
0.27	3.83678e+07
0.27	3.83678e+07
0.27	3.83678e+07
0.27	3.83679e+07
0.27	3.8368e+07
0.27	3.8368e+07
0.27	3.8368e+07
0.27	3.8368e+07
0.27	3.8368e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.83679e+07
0.27	3.8368e+07
0.27	3.8368e+07
0.28	3.83675e+07
0.28	3.83675e+07
0.28	3.83675e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.28	3.83676e+07
0.29	3.83671e+07
0.29	3.83671e+07
0.29	3.83672e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.29	3.83673e+07
0.3	3.83668e+07
0.3	3.83668e+07
0.3	3.83669e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.3	3.8367e+07
0.31	3.83665e+07
0.31	3.83665e+07
0.31	3.83665e+07
0.31	3.83666e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.31	3.83667e+07
0.32	3.83662e+07
0.32	3.83662e+07
0.32	3.83662e+07
0.32	3.83663e+07
0.32	3.83664e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.32	3.83663e+07
0.33	3.83659e+07
0.33	3.83659e+07
0.33	3.83659e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.33	3.8366e+07
0.34	3.83655e+07
0.34	3.83655e+07
0.34	3.83656e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.34	3.83657e+07
0.35	3.83652e+07
0.35	3.83652e+07
0.35	3.83653e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.35	3.83654e+07
0.36	3.83649e+07
0.36	3.83649e+07
0.36	3.83649e+07
0.36	3.8365e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.36	3.83651e+07
0.37	3.83646e+07
0.37	3.83646e+07
0.37	3.83646e+07
0.37	3.83647e+07
0.37	3.83648e+07
0.37	3.83648e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.37	3.83647e+07
0.38	3.83643e+07
0.38	3.83643e+07
0.38	3.83643e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.38	3.83644e+07
0.39	3.83639e+07
0.39	3.83639e+07
0.39	3.8364e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.39	3.83641e+07
0.4	3.83636e+07
0.4	3.83636e+07
0.4	3.83637e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.4	3.83638e+07
0.41	3.83633e+07
0.41	3.83633e+07
0.41	3.83634e+07
0.41	3.83634e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.41	3.83635e+07
0.42	3.8363e+07
0.42	3.8363e+07
0.42	3.8363e+07
0.42	3.83631e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.42	3.83632e+07
0.43	3.83627e+07
0.43	3.83627e+07
0.43	3.83627e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.43	3.83628e+07
0.44	3.83623e+07
0.44	3.83623e+07
0.44	3.83624e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.44	3.83625e+07
0.45	3.8362e+07
0.45	3.8362e+07
0.45	3.83621e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.45	3.83622e+07
0.46	3.83617e+07
0.46	3.83617e+07
0.46	3.83618e+07
0.46	3.83618e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.46	3.83619e+07
0.47	3.83614e+07
0.47	3.83614e+07
0.47	3.83614e+07
0.47	3.83615e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.47	3.83616e+07
0.48	3.83611e+07
0.48	3.83611e+07
0.48	3.83611e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.48	3.83612e+07
0.49	3.83608e+07
0.49	3.83608e+07
0.49	3.83608e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.49	3.83609e+07
0.5	3.83604e+07
0.5	3.83604e+07
0.5	3.83605e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.5	3.83606e+07
0.51	3.83601e+07
0.51	3.83601e+07
0.51	3.83602e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.51	3.83603e+07
0.52	3.83598e+07
0.52	3.83598e+07
0.52	3.83599e+07
0.52	3.83599e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.52	3.836e+07
0.53	3.83595e+07
0.53	3.83595e+07
0.53	3.83595e+07
0.53	3.83596e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.53	3.83597e+07
0.54	3.83592e+07
0.54	3.83592e+07
0.54	3.83592e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.54	3.83593e+07
0.55	3.83589e+07
0.55	3.83589e+07
0.55	3.83589e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.55	3.8359e+07
0.56	3.83585e+07
0.56	3.83585e+07
0.56	3.83586e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.56	3.83587e+07
0.57	3.83582e+07
0.57	3.83582e+07
0.57	3.83583e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.57	3.83584e+07
0.58	3.83579e+07
0.58	3.83579e+07
0.58	3.8358e+07
0.58	3.8358e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.58	3.83581e+07
0.59	3.83576e+07
0.59	3.83576e+07
0.59	3.83576e+07
0.59	3.83577e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.59	3.83578e+07
0.6	3.83573e+07
0.6	3.83573e+07
0.6	3.83573e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.6	3.83574e+07
0.61	3.8357e+07
0.61	3.8357e+07
0.61	3.8357e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.61	3.83571e+07
0.62	3.83566e+07
0.62	3.83566e+07
0.62	3.83567e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.62	3.83568e+07
0.63	3.83563e+07
0.63	3.83563e+07
0.63	3.83564e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.63	3.83565e+07
0.64	3.8356e+07
0.64	3.8356e+07
0.64	3.83561e+07
0.64	3.83561e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.64	3.83562e+07
0.65	3.83557e+07
